5733,51,Mu 1,Boo,BD+37 2636,137391,64686,568,,,,,962,6A,7063,15,20,42.7,N,37,43,40,15,24,29.4,N,37,22,38,60.39,56.31,4.31,,,0.31,,0.07,,0.15,,  F2IVa,,-0.146,0.087,,0.039,-13,SB,84,,2.2,108.9,AxBC, 3*
5734,51,Mu 2,Boo,BD+37 2637,137392,64687,,,,,,962,6BC,,15,20,44.1,N,37,41,53,15,24,30.9,N,37,20,52,60.34,56.31,6.5,,,0.59,,0.13,,,,  G1V,,-0.144,0.094,,0.039,-9,V?  =<,25,,2.2,108.9,AxBC, 3*
5735,13,Gam,UMi,BD+72  679,137422,8220,569,I,,,,,,Gam UMi,15,20,52.9,N,72,11,23,15,20,43.7,N,71,50,2,108.46,40.84,3.05,,,0.05,,0.12,,0.06,,  A3II-III,v,-0.019,0.02,,0.003,-4,V,171,,,,,  *
5736,,,,CD-3610161,137432,206660,,,,W,,,,,15,20,53.7,S,36,25,0,15,27,18.2,S,36,46,4,334.6,16.34,5.45,,,-0.15,,-0.59,,-0.17,,  B4Vp,,-0.012,-0.035,,,4,V,134,,7,30,AC, 3*
5737,,,,BD+63 1192,137443,16713,3215,I,,,,,,,15,20,58.1,N,63,41,54,15,22,38.4,N,63,20,29,99.48,46.3,5.79,,,1.27,,,,,, gK4,,-0.013,-0.091,,0.005,-46,V?,,,,,,
5738,,,,CD-51 9132,137465,242569,,,,W,,,,,15,21,9.3,S,51,14,56,15,28,27.2,S,51,35,51,326.14,4.06,6.1,,,1.09,,0.76,,,,  G2II,,-0.007,0.005,,,-16,,,,6.3,13.3,,
5739,9,Tau1,Ser,BD+15 2858,137471,101545,570,I,,,,,,7074,15,21,9,N,15,46,47,15,25,47.4,N,15,25,41,22.86,52.36,5.17,,,1.66,,1.95,,1.04,,  M1III,,-0.013,-0.007,,0.013,-20,V?,,,,,,
5740,,,,BD+19 2966,137510,101548,,,,,,,,,15,21,23.3,N,19,49,55,15,25,53.3,N,19,28,51,29.13,53.87,6.27,,,0.6,,0.2,,,,  G0IV-V,,-0.057,-0.006,,,-3,    =<,10,,,,,  *
5741,,,,BD+34 2645,137704,64701,3218,I,,,,,,,15,22,22.4,N,34,41,3,15,26,17.4,N,34,20,9,54.89,56.16,5.46,,,1.4,,1.64,,0.77,,  K4III,,-0.114,0.056,,,-48,,,,,,,  *
5742,,,,CD-4610100,137709,225825,3220,,,,,,,,15,22,26.5,S,46,23,9,15,29,24.3,S,46,43,58,329.05,7.97,5.24,,,1.74,,,,,,  K4III,,-0.01,-0.006,,0.005,-28,,,,,,,
5743,32,Zet1,Lib,BD-16 4089,137744,159280,1407,I,,,,,,,15,22,36.9,S,16,22,4,15,28,15.4,S,16,42,59,348.46,31.96,5.64,,,1.55,,1.84,,,,  K5III,,0.017,-0.032,,,-21,V?,,,,,,  *
5744,12,Iot,Dra,BD+59 1654,137759,29520,571,I,,W,,,,7077,15,22,42.2,N,59,18,59,15,24,55.8,N,58,57,58,93.97,48.63,3.29,,,1.16,,1.22,,0.6,,  K2III,,-0.009,0.017,,0.04,-11,     <,17,,5.7,254.6,,  *
5745,,,,BD+25 2916,137853,83830,3219,I,,,,,,,15,23,20.7,N,25,26,59,15,27,38.9,N,25,6,6,38.63,55.02,6.02,,,1.62,,,,,, gM1,,0.007,-0.014,,,-7,,,,,,,
5746,10,,Ser,BD+02 2965,137898,121020,3221,,,,,,,,15,23,35.1,N,2,11,22,15,28,38.2,N,1,50,32,5.82,44.67,5.17,,,0.23,,0.1,,,,  A8IV,,-0.083,-0.029,,0.031,-10,SB,129,,,,,
5747,3,Bet,CrB,BD+29 2670,137909,83831,572,,,W,,,,Bet CrB,15,23,42.3,N,29,27,1,15,27,49.7,N,29,6,21,45.59,55.61,3.68,,,0.28,,0.11,,0.05,,  F0p,v,-0.179,0.086,,0.032,-19,SBO,19,,1.5,0.3,,  *
5748,,,,BD+54 1747,137928,29527,,,,,,,,,15,23,49.1,N,54,22,7,15,26,32.5,N,54,1,12,87.2,50.95,6.45,,,0.05,,,,,,  A2IV,,0.048,-0.019,,,-5,,,,,,,
5749,,,,BD-20 4246,138105,183533,,,,,,,,7114,15,24,49.3,S,20,23,4,15,30,36.3,S,20,43,42,345.9,28.57,6.22,,,0.17,,0.08,,0.06,,  A5m,,0.014,-0.019,,,-11,,30,,,,,
5750,34,Zet3,Lib,BD-16 4099,138137,159307,,,,,,,,,15,25,1.8,S,16,15,59,15,30,40.4,S,16,36,34,349.05,31.66,5.82,,,1.06,,,,,, gG6,,0.018,0.001,,,-2,V?,,,,,,
5751,,,,CD-3810425,138204,206736,,,,,,,,,15,25,33.4,S,38,16,46,15,32,4.4,S,38,37,23,334.26,14.29,6.25,,,0.2,,,,,,  A7V,,-0.026,-0.089,,,-1,,,,,,,
5752,,,,BD+47 2227,138213,45562,,,,,,,,,15,25,31.3,N,47,32,45,15,28,44.5,N,47,12,5,76.76,53.35,6.15,,,0.1,,0.12,,0.04,,  AmA3-F0V:,,-0.015,-0.002,,,-16,SBO,30,,,,,  *
5753,,,,CD-3210868,138221,206734,3223,,,,,,,,15,25,35.1,S,32,32,21,15,31,50.3,S,32,52,52,337.81,18.91,6.46,,,0.09,,,,,,  B7V,,-0.012,-0.024,,,5,V?,,,,,,
5754,,,,BD+62 1414,138245,16740,,,,,,,,,15,25,54,N,62,37,17,15,27,40.8,N,62,16,32,97.74,46.48,6.5,,,0.14,,0.04,,,,  A5IV,,0.033,-0.024,,,-5,V,,,,,,
5755,,,,BD+61 1509,138265,16741,,I,,,,,,,15,25,52.3,N,61,0,55,15,27,51.4,N,60,40,13,95.79,47.38,5.9,,,1.44,,1.64,,,,  K5III,,-0.019,-0.002,,,-47,SB,,,,,,
5756,,,,BD-19 4128,138268,159317,,,,,,968,1A,,15,25,58.1,S,19,49,22,15,31,43.4,S,20,9,53,346.54,28.82,6.22,,,0.22,,0.14,,,,  A8V,,-0.075,-0.028,,,-40,SB,225,,0,0, O, 4*
5757,,,,CP-77 1134,138289,257303,3228,,,,,,,,15,26,0.9,S,77,34,50,15,39,18.3,S,77,55,5,311.39,-17.9,6.18,,,1.2,,1.36,,,,  K2IIICN0.5Ba-1,,-0.085,-0.123,,,13,,,,,,,
5758,,,,BD+09 3055,138290,121038,1408,,,,,,,,15,26,4,N,8,55,16,15,30,55.4,N,8,34,45,14.34,48.02,6.57,,,0.37,,-0.03,,,,  F4V w,,0.034,-0.003,,,-1,,23,,,,,
5759,,,,BD+55 1756,138338,29540,3222,,,,,,,,15,26,21.8,N,55,32,15,15,28,56.8,N,55,11,42,88.57,50.09,6.43,,,0.08,,0.09,,0.02,,  A3m,,-0.007,0.036,,,-7,,40,,,,,
5760,,,,BD+31 2742,138341,64736,,,,,,,,,15,26,20,N,31,37,43,15,30,22.7,N,31,17,10,49.5,55.25,6.46,,,0.19,,0.14,,0.11,,  A4IV,,-0.024,-0.012,,,-4,,,,,,,
5761,,,,BD+37 2651,138383,64741,,,,,,,,,15,26,40.4,N,37,8,43,15,30,27.9,N,36,48,15,59.18,55.18,6.37,R,,,,,,,,  K0,,-0.059,0.023,,,2,,,,,,,
5762,,,,BD-19 4135,138413,159330,3224,,,,,,,,15,26,51.9,S,19,19,48,15,32,36.7,S,19,40,14,347.09,29.06,5.52,,,0.18,,0.2,,0.09,,  A2m,,-0.021,-0.035,,0.018,-33,V?,27,,,,,
5763,52,Nu 1,Boo,BD+41 2609,138481,45580,573,I,,,,,,,15,27,20.2,N,41,10,26,15,30,55.8,N,40,49,59,66.11,54.58,5.02,,,1.59,,1.9,,0.93,,  K4.5IIIbBa0.4,,0.011,-0.007,,0.02,-10,     <,17,,,,,  *
5764,35,Zet4,Lib,BD-16 4110,138485,159335,,,,,,,,7126,15,27,16.1,S,16,30,49,15,32,55.2,S,16,51,10,349.32,31.11,5.5,,,-0.14,,-0.75,,-0.17,,  B2Vn,,-0.011,-0.014,,,9,SB,256,,2,0,,  *
5765,,,,CD-2412155,138488,183565,,,,,,968,9A,,15,27,14.3,S,24,9,4,15,33,9.1,S,24,29,22,343.69,25.31,7,,,0.27,,0.04,,,,  A3+F0V:,,-0.003,-0.038,,,-8,,,,0.1,9.3,AxBC, 3*
5766,,,,CP-65 3100,138498,253222,,,,W,,,,,15,27,18,S,65,16,34,15,36,17.4,S,65,36,48,318.88,-7.98,6.51,,,0.35,,0.03,,,,  F3IV-V,,-0.092,-0.063,,,-8,,,,7,5.3,,
5767,,,,CD-39 9970,138505,206763,,,,,,,,,15,27,25.8,S,39,43,40,15,34,1.6,S,40,3,58,333.69,12.9,5.82,,,1.68,,1.93,,1.02,E,  M2III,,-0.055,-0.025,,,-40,V?,,,,,,  *
5768,,,,BD+62 1416,138524,16746,,,,,,,,,15,27,34.8,N,62,26,30,15,29,21.2,N,62,5,59,97.36,46.42,6.38,R,,,,,,,,  K5,,-0.024,-0.001,,,-40,,,,,,,
5769,,,,BD+37 2653,138525,64754,,,,,,,,,15,27,34,N,36,57,26,15,31,22.4,N,36,36,59,58.83,55.02,6.38,,,0.5,,,,,,  F6III,,0.006,-0.031,,,-50,    =<,10,,,,,
5770,12,Tau2,Ser,BD+16 2797,138527,101600,,,,,,,,,15,27,33.1,N,16,23,43,15,32,9.7,N,16,3,22,24.8,51.22,6.22,,,-0.05,,-0.23,,,,  B9V,,0.001,0.009,,,-18,V,175,,,,,
5771,,Eps,TrA,CP-65 3102,138538,253226,574,,,W,,,,,15,27,33.9,S,65,58,50,15,36,43.2,S,66,19,1,318.49,-8.57,4.11,,,1.17,,1.16,,0.4,E,  K1-2III,,0.023,-0.055,,0.038,-16,V?,,,5.4,83.2,,  *
5772,11,,Ser,BD-00 2982,138562,140596,3226,,,,,,,,15,27,48.8,S,0,50,49,15,32,57.9,S,1,11,11,3.49,41.94,5.51,,,1.09,,1.02,,,,  K0III,,-0.017,-0.042,,,-16,,,,,,,
5773,,,,CD-3810464,138564,206769,,,,,,,,,15,27,47,S,39,0,40,15,34,20.9,S,39,20,58,334.18,13.44,6.36,,,-0.03,,-0.11,,,,  B9V,,-0.028,-0.047,,,0,,,,,,,  *
5774,53,Nu 2,Boo,BD+41 2611,138629,45590,,,,,,968,8,,15,28,12.1,N,41,14,19,15,31,47,N,40,53,58,66.17,54.41,5.02,,,0.07,,0.11,,0.04,,  A5V,,-0.017,-0.009,,0.02,-17,V?,182,,0,0.1,AB, 3*
5775,36,,Lib,CD-2710443,138688,183580,,I,,,,,,,15,28,33.4,S,27,42,36,15,34,37.3,S,28,2,49,341.5,22.35,5.15,,,1.3,,1.16,,,,  K4III,,0.014,-0.033,,0.011,12,SB,,,,,,
5776,,Gam,Lup,CD-40 9760,138690,225938,,,,W,,,,,15,28,28.5,S,40,49,50,15,35,8.5,S,41,10,1,333.19,11.89,2.78,,,-0.2,,-0.82,,-0.24,,  B2IV,e,-0.015,-0.028,D,0.008,2,V,266,,0.1,0.6,,  *
5777,37,,Lib,BD-09 4171,138716,140609,1409,I,,,,,,,15,28,42.6,S,9,43,18,15,34,10.7,S,10,3,52,355.24,35.79,4.62,,,1.01,,0.86,,0.52,,  K1III-IV,,0.309,-0.234,,0.027,48,     <,19,:,,,,  *
5778,4,The,CrB,BD+31 2750,138749,64769,576,,,W,,,, 7134/5,15,28,53.8,N,31,41,48,15,32,55.8,N,31,21,33,49.69,54.71,4.14,,,-0.13,,-0.54,,-0.11,,  B6Vnne,,-0.019,-0.011,,0.027,-25,V,393,,1.4,0.5,,  *
5779,,,,BD-05 4100,138763,140613,3227,,,,,,,,15,29,3.7,S,5,21,34,15,34,20.8,S,5,41,42,359.28,38.75,6.51,,,0.58,,0.04,,,,  F7V,,-0.095,0.011,,,-38,V,,,,,,
5780,,,,BD-08 4010,138764,140614,,,,,,,,,15,29,2.4,S,8,50,49,15,34,26.6,S,9,11,0,356.08,36.36,5.17,,,-0.09,,-0.45,,-0.12,,  B6IV,,-0.016,-0.023,,,-2,SB?,24,,,,,  *
5781,,,,CD-4410239,138769,225950,,,,W,,,,Var?,15,28,59.9,S,44,37,24,15,35,53.2,S,44,57,31,331.02,8.76,4.54,,,-0.18,,-0.69,,-0.22,,  B3IVp,,-0.025,-0.03,D,0.014,7,SB,101,,1.9,2.4,,  *
5782,,Kap2,Aps,CP-73 1625,138800,257307,,,,W,,,,,15,29,15.6,S,73,6,59,15,40,21.2,S,73,26,48,314.34,-14.44,5.65,,,-0.04,,-0.38,,,,  B7III-IV,,-0.021,-0.024,,,-19,,,,6.7,15,AB, 3*
5783,,,,BD+17 2880,138803,101618,,,,,,,,,15,29,18.8,N,17,28,29,15,33,52.8,N,17,8,16,26.64,51.26,6.45,R,,,,,,,,  F3III,,-0.042,-0.038,,,-21,,67,,,,,
5784,,,,CD-4310036,138816,225957,1410,,,,,,,,15,29,20.9,S,44,3,42,15,36,12.1,S,44,23,49,331.4,9.18,5.43,,,1.5,,1.82,,,,  K4-5III,,-0.045,-0.057,,0.017,-19,,,,,,,
5785,,,,BD+64 1074,138852,16754,3225,,,,,,,,15,29,31.3,N,64,32,42,15,30,55.7,N,64,12,31,99.67,45.05,5.79,,,0.96,,,,,,  K0III-IV,,-0.117,0.081,,0.002,10,V?,,,,,,  *
5786,,,,CP-75 1222,138867,257310,3235,,,,,,,,15,29,36.9,S,75,45,11,15,41,54.6,S,76,4,55,312.72,-16.56,5.95,,,-0.04,,-0.16,,,,  B9V,,-0.018,-0.041,,,0,,,,,,,
5787,38,Gam,Lib,BD-14 4237,138905,159370,577,I,,,,970,4,,15,29,55.8,S,14,27,22,15,35,31.6,S,14,47,22,351.51,32.2,3.91,,,1.01,,0.74,,0.55,,  G8.5III,,0.065,0.009,,0.041,-28,V    <,17,,0.2,0.1,AP, 3*
5788,13,Del,Ser,BD+11 2821,138917,101623,,,,,,970,1B,,15,30,1.4,N,10,52,19,15,34,48.1,N,10,32,15,17.59,48.19,3.8,,,0.26,,0.13,,,,  F0IV,,-0.074,-0.005,,0.021,-38,V?,70,,1.1,3.9,AB, 4*
5789,13,Del,Ser,BD+11 2821,138918,101624,,,,,,970,1A,Del Ser,15,30,1.4,N,10,52,23,15,34,48.1,N,10,32,21,17.59,48.19,3.8,,,0.26,,0.12,,0.11,,  F0IV,,-0.074,0.012,,0.021,-42,V,80,,1.1,3.9,AB, 4*
5790,,,,CD-3210930,138923,206795,,,,W,,,,7149,15,29,54.8,S,32,45,33,15,36,11.4,S,33,5,34,338.43,18.19,6.24,,,,,,,,,  B8V,,-0.016,-0.017,,,-4,,,,0,0.1,,
5791,,,,BD+02 2977,138936,121071,,,,,,,,,15,30,1.2,N,2,0,14,15,35,4.6,N,1,40,8,6.98,43.28,6.56,,,0.28,,0.05,,,,  F0III,,-0.074,-0.035,,,-20,,71,,,,,
5792,,,,CP-69 2422,138965,257308,3233,,,,,,,,15,30,7.7,S,69,53,50,15,40,11.5,S,70,13,40,316.36,-11.89,6.44,,,0.08,,0.08,,,,  A1V,,-0.049,-0.06,,,-2,,,,,,,
5793,5,Alp,CrB,BD+27 2512,139006,83893,578,I,,,,,,Alp CrB,15,30,27.2,N,27,3,4,15,34,41.3,N,26,42,53,41.87,53.77,2.23,,,-0.02,,-0.02,,-0.04,,  A0V+G5V,,0.121,-0.089,,0.045,2,SBO,133,,,,,  *
5794,39,Ups,Lib,CD-2710464,139063,183619,579,I,,,,970,5,,15,30,57.1,S,27,48,14,15,37,1.5,S,28,8,6,341.89,21.94,3.58,,,1.38,,1.58,,0.71,,  K3III,e,-0.009,0.003,,0.044,-25,,,,7,3.5,,  *
5795,15,Tau3,Ser,BD+18 3044,139074,101631,3230,,,,,,,,15,31,0.8,N,17,59,19,15,35,33.2,N,17,39,20,27.65,51.08,6.12,,,0.94,,,,,, gG8,,-0.079,-0.014,,,-22,V,,,,,,
5796,,,,BD+11 2826,139087,101634,3231,,,,,,,,15,31,7.8,N,11,35,53,15,35,53.4,N,11,15,56,18.74,48.3,6.07,,,1.09,,,,,, gK0,,-0.03,-0.012,,,-26,V,,,,,,
5797,,Ome,Lup,CD-4210601,139127,226004,3232,,,W,,,,,15,31,18.8,S,42,14,21,15,38,3.2,S,42,34,3,332.78,10.44,4.33,,,1.42,,1.72,,0.73,,  K4.5III,,-0.153,0.057,,0.017,-7,SB,,,6.7,11.8,,  *
5798,,,,CD-51 9324,139129,242793,1411,,,W,,,,,15,31,23.4,S,52,2,34,15,38,49.5,S,52,22,22,326.99,2.5,5.44,,,0,,0,,,,  A0V,,-0.036,-0.035,,0.015,-12,,0,,4.5,53.4,AB,3
5799,14,,Ser,BD-00 2988,139137,140643,,,,,,,,,15,31,25.7,S,0,13,47,15,36,33.7,S,0,33,42,4.89,41.63,6.51,,,0.72,,0.45,,,,  G8III+A,,-0.027,-0.022,,,-23,SB,,,,,,
5800,6,Mu,CrB,BD+39 2889,139153,64790,,I,,,,,,,15,31,34.7,N,39,20,32,15,35,15,N,39,0,36,62.81,54.03,5.11,,,1.64,,2.01,,,,  M1.5III-IIIb,,0.029,0.006,,0.003,-19,V?,,,,,,
5801,,,,CD-2511000,139160,183631,,,,,,,,,15,31,28.4,S,25,56,56,15,37,28.5,S,26,16,48,343.25,23.31,6.19,,,0.01,,-0.42,,,,  B7IV,,-0.01,-0.023,,,1,V,152,,,,,  *
5802,16,,Ser,BD+10 2884,139195,101640,,,,,,,,,15,31,41.2,N,10,20,41,15,36,29.6,N,10,0,36,17.21,47.57,5.26,,,0.95,,0.67,,0.45,,  K0III:CN1Ba0.7Sr2,,0.045,-0.129,,0.03,8,V    <,17,,,,,
5803,,,,CP-59 6206,139211,242803,3236,,,,,,,,15,31,45.4,S,59,34,29,15,39,56.5,S,59,54,30,322.63,-3.64,5.95,,,0.48,,,,,,  F6V,,-0.122,-0.22,,0.029,-22,,,,,,,
5804,18,Tau5,Ser,BD+16 2807,139225,101642,,,,,,,,,15,31,52.7,N,16,27,0,15,36,29.3,N,16,7,8,25.54,50.29,5.93,,,0.29,,0.04,,,,  F3V,,0.076,-0.007,,,-2,V,,,,,,  *
5805,,,,CD-3810532,139233,206826,3234,,,,,,,,15,31,58.1,S,38,49,52,15,38,32.7,S,39,9,39,334.96,13.1,6.57,,,-0.07,,-0.19,,,,  B9V,,-0.013,-0.032,,,5,,,,,,,  *
5806,,,,BD-22 3989,139254,183637,,,,,,,,,15,31,55.2,S,22,48,36,15,37,48.1,S,23,8,30,345.55,25.65,5.78,,,1.1,,0.89,,,,  K0III,,-0.022,-0.08,,,7,V?,,,,,,  *
5807,,,,CD-3810536,139271,206827,,,,W,,,,,15,32,7.4,S,38,47,57,15,38,42.3,S,39,7,41,335.01,13.11,6.04,,,0.21,,,,,,  A3-5mA3-F2,,0.023,-0.008,,,14,,,,8,10.9,,  *
5808,,,,BD+38 2678,139284,64797,,,,,,,,,15,32,7.2,N,38,42,19,15,35,49.3,N,38,22,26,61.71,53.99,6.42,R,,,,,,,,  K2,,0.029,-0.006,,,3,,,,,,,
5809,,,,CD-2710478,139290,183641,,,,,,,,,15,32,10.8,S,27,52,38,15,38,15.7,S,28,12,24,342.06,21.72,6.32,,,1.17,,,,,,  K1III,,0.003,-0.026,,,29,V,,,,,,
5810,,,,BD-20 4285,139329,183646,,,,,,,,,15,32,27.3,S,20,41,9,15,38,16.3,S,21,0,58,347.21,27.17,5.84,,,1.08,,,,,, gG9,,0.068,-0.06,,,32,V?,,,,,,
5811,,,,BD+54 1756,139357,29583,,,,,,,,,15,32,37.3,N,54,15,12,15,35,16.3,N,53,55,19,86.16,49.85,5.97,,,1.18,,,,,, gK4,,-0.011,-0.004,,,-10,,,,,,,
5812,40,Tau,Lib,CD-2911837,139365,183649,,,,,,,,,15,32,30.7,S,29,26,56,15,38,39.4,S,29,46,40,341.06,20.45,3.66,,,-0.17,,-0.7,,-0.19,,  B2.5V,,-0.015,-0.03,,,3,SB,149,,,,,  *
5813,,,,BD+30 2682,139389,64808,,,,,,,,,15,32,47.9,N,30,19,20,15,36,53.4,N,29,59,28,47.47,53.75,6.52,,,,,,,,,  F5V:,,0.087,-0.06,,,-13,,23,,,,,
5814,41,,Lib,BD-18 4118,139446,159411,,,,,,,,7169,15,33,9,S,18,58,21,15,38,54.5,S,19,18,7,348.63,28.35,5.38,,,0.86,,0.54,,0.46,,  G8III,v,0.085,-0.076,,,47,,,,,,,
5815,,,,BD-08 4031,139460,140671,,,,,,972,8B,,15,33,16,S,8,28,0,15,38,40,S,8,47,40,357.31,35.87,6.5,,,0.53,,-0.02,,,,  F6IV-V,,0.022,-0.014,D,0.011,4,V?  =<,25,,0.2,11.9,,  *
5816,,,,BD-08 4032,139461,140672,,,,,,972,8A,,15,33,16.1,S,8,27,48,15,38,40.1,S,8,47,28,357.32,35.87,6.48,,,0.52,,-0.02,,,,  F6V,,0.028,-0.018,D,0.011,0,SB  =<,25,,0.2,11.9,,  *
5817,,,,BD+52 1886,139478,29589,,,,,,,,,15,33,15.9,N,52,23,51,15,36,4.1,N,52,4,11,83.44,50.49,6.74,,,0.32,,0.04,,,,  F4IIIp,,-0.022,0.082,,,-16,,,,,,,
5818,,,,BD+55 1766,139493,29588,,,,S,,,,7163,15,33,22.7,N,54,57,38,15,35,57.1,N,54,37,50,87.08,49.45,5.74,R,,,,,,,,  A2V,,-0.035,-0.01,,,-19,,,,,0.5,,
5819,,,,BD-22 3996,139518,183665,,,,,,,,,15,33,28.2,S,22,49,23,15,39,21.3,S,23,9,1,345.84,25.41,6.34,,,0.02,,,,,,  A0V,,-0.036,-0.029,,,-9,,,,,,,
5820,3,Psi1,Lup,CD-3310631,139521,206843,3237,,,,,,,,15,33,24.8,S,34,5,8,15,39,46,S,34,24,43,338.19,16.69,4.67,,,0.99,,0.73,,0.49,,  G8III,,0.004,-0.015,,0.032,-23,,,,,,,
5821,,,,CD-4710210,139599,226059,,,,W,,,,,15,33,52.4,S,47,24,37,15,40,58.3,S,47,44,8,330.05,6.01,6.23,,,1.63,,1.98,,,,  K5-M0III,,-0.027,-0.025,,,-54,,,,5.9,18.1,,
5822,,,,CD-3012431,139613,206858,,,,,,,,,15,34,3.1,S,30,53,16,15,40,15.4,S,31,12,49,340.38,19.12,6.34,,,1.43,,1.65,,,,  K2III,,-0.061,-0.02,,,-22,,,,,,,
5823,54,Phi,Boo,BD+40 2907,139641,45643,580,,,,,,,,15,34,14,N,40,40,44,15,37,49.6,N,40,21,12,64.95,53.37,5.24,,,0.88,,0.53,,0.47,,  G7III-IVFe-2,,0.063,0.062,,0.021,-10,V?   <,19,:,,,,  *
5824,42,,Lib,CD-2312458,139663,183686,3239,I,,,,,,,15,34,22,S,23,29,35,15,40,16.9,S,23,49,5,345.53,24.77,4.96,,,1.33,,1.51,,0.68,,  K3IIICN1,,-0.013,-0.012,,0.049,-22,V,,,,,,  *
5825,,,,CD-4410310,139664,226064,,,,,,,,,15,34,18.7,S,44,19,48,15,41,11.3,S,44,39,40,331.96,8.44,4.64,,,0.4,,-0.03,,0.2,,  F5IV-V,,-0.177,-0.262,,0.06,-5,,87,,,,,
5826,15,The,UMi,BD+77  592,139669,8274,3229,I,,,,,,,15,34,22.4,N,77,40,57,15,31,24.9,N,77,20,58,112.85,36.46,4.96,,,1.58,,1.89,,0.87,,  K5III,,-0.049,0.01,,0.021,-25,V    <,17,,,,,
5827,,,,BD+35 2711,139761,64825,3238,,,,,,,,15,34,56.9,N,35,0,4,15,38,48.9,N,34,40,30,55.41,53.58,6.11,,,1.02,,,,,,  K0,,-0.006,-0.016,,,4,,,,,,,
5828,,,,BD+54 1758,139778,29597,,,,,,,,,15,34,57.7,N,54,50,10,15,37,32,N,54,30,32,86.76,49.3,5.87,,,1.07,,,,,, gK1,,-0.037,-0.015,,,-23,,,,,,,
5829,,,,BD+80  480,139777,2556,,,,,,969,6A,,15,34,58.7,N,80,46,49,15,29,11,N,80,26,55,115.6,34.31,6.58,,,0.67,,0.13,,,,  G0IV-V+G8IV-V,,-0.228,0.113,,0.039,-14,SB,,,0.7,31.4,AB, 3*
5830,,,,BD+47 2253,139798,45650,1412,,,,,,,,15,35,4,N,47,7,38,15,38,16.2,N,46,47,52,75.32,51.93,5.75,,,0.36,,-0.02,,0.18,,  F2V,,0.09,-0.126,,0.009,-2,V,,,,,,  *
5831,,,,BD+12 2875,139862,101673,,,,,,974,0,,15,35,26.6,N,12,22,37,15,40,10.4,N,12,3,11,20.52,47.74,6.25,,,0.94,,0.71,,,,  G7.5IIIaFe-0.5,,-0.007,-0.007,,,-21,SB,,,4.2,16.5,,  *
5832,,,,CD-49 9909,139871,226089,3241,,,,,,,,15,35,22.8,S,49,10,3,15,42,37.2,S,49,29,22,329.21,4.45,6.04,,,1.31,,,,,,  K2III,,-0.004,-0.018,,,-20,,,,,,,
5833,7,Zet1,CrB,BD+37 2665,139891,64833,,,,,,973,7B,,15,35,36.2,N,36,57,41,15,39,22.2,N,36,38,12,58.7,53.41,6,H,,,,,,,,  B9V,,-0.014,-0.013,,0.015,-19,,25,,1,6.4,,  *
5834,7,Zet2,CrB,BD+37 2665,139892,64834,,,,,,973,7A,,15,35,36.6,N,36,57,37,15,39,22.7,N,36,38,9,58.7,53.41,5.07,H,,-0.12,,-0.47,,,,  B7V,,-0.013,-0.006,,0.015,-24,SB2O,100,,1,6.4,,  *
5835,,,,BD+50 2206,139906,29600,,,,,,,,,15,35,38.9,N,50,44,58,15,38,34.3,N,50,25,24,80.8,50.74,5.84,,,0.83,,,,,,  G8III,,0.005,-0.038,,,-14,,,,,,,
5836,,,,CP-59 6257,139915,253269,,,,,,,,,15,35,37.4,S,59,58,2,15,43,55.1,S,60,17,14,322.79,-4.25,6.48,,,1.05,,,,,,  G0Ib,,-0.017,-0.005,,,-37,,,,,,,
5837,,,,CD-3710441,139980,206887,3242,,,,,,,,15,36,8.2,S,37,6,14,15,42,38.3,S,37,25,30,336.71,13.97,5.24,,,0.98,,,,,,  G8-K0III,,-0.048,-0.021,,0.008,-16,,,,,,,
5838,43,Kap,Lib,BD-19 4188,139997,159442,1413,I,,W,,,,7200,15,36,11,S,19,21,17,15,41,56.8,S,19,40,44,348.94,27.58,4.74,,,1.57,,1.95,,0.94,,  M0-IIIb,,-0.037,-0.103,,0.04,-4,SB,,,5,172,,
5839,4,Psi2,Lup,CD-3410494,140008,206889,,,,,,,,,15,36,18.5,S,34,23,21,15,42,41,S,34,42,38,338.48,16.08,4.75,,,-0.14,,-0.52,,-0.16,,  B5V,,-0.021,-0.029,,,4,SB2O,80,,,,,  *
5840,19,Tau6,Ser,BD+16 2816,140027,101678,,,,,,,,,15,36,23.2,N,16,20,50,15,40,59.2,N,16,1,29,26.07,49.26,6.01,,,0.9,,0.61,,0.46,,  G8III,,0.028,-0.013,,,3,,,,,,,  *
5841,,,,BD+58 1583,140117,29609,,,,,,,,7192,15,36,56.9,N,58,14,51,15,39,9.5,N,57,55,28,91.21,47.56,6.45,,,1.09,,1.04,,,,  K1III,,-0.005,0.011,,,-8,,,,,,,  *
5842,21,Iot,Ser,BD+20 3138,140159,101682,,,,,,974,4,,15,37,5.5,N,19,59,32,15,41,33.1,N,19,40,13,31.42,50.45,4.52,,,0.04,,0.03,,-0.01,,  A1V,,-0.057,-0.046,,0.011,-17,SB2,149,,0.1,0.1,AB, 4*
5843,20,Chi,Ser,BD+13 2982,140160,101683,3243,,,,,,,Chi Ser,15,37,5,N,13,10,6,15,41,47.4,N,12,50,51,21.83,47.75,5.33,,,0.04,,0.05,,-0.04,,  A0pSr,v,0.04,-0.003,,0.032,2,SB,64,,,,,  *
5844,,,,BD+69  806,140227,16794,3240,I,,,,,,,15,37,22.4,N,69,36,22,15,37,39.1,N,69,17,0,104.68,41.46,5.62,,,1.35,,1.58,,,,  K5IIIb,,-0.047,0.058,,,-29,SB,,,,,,
